word,start,end,duration,sentence_idx,word_idx,layer
you,378.35,378.43,0.07999999999998408,80,17,36
might,378.47,378.61,0.13999999999998636,80,18,36
have,378.65,378.79,0.1400000000000432,80,19,36
Marzipan,378.87,379.49,0.6200000000000045,80,20,36
Cherry,379.53,379.97,0.44000000000005457,80,21,36
or,379.99,380.03,0.03999999999996362,80,22,36
some,380.271,380.431,0.15999999999996817,80,23,36
weird,380.471,380.731,0.2599999999999909,80,24,36
stuff.,380.771,381.031,0.2599999999999909,80,25,36
And,382.735,382.835,0.0999999999999659,81,0,36
so,382.935,383.135,0.19999999999998863,81,1,36
he,383.255,383.396,0.14100000000001955,81,2,36
"thought,",383.476,383.756,0.2799999999999727,81,3,36
"wow,",383.976,384.316,0.339999999999975,81,4,36
with,384.396,384.536,0.13999999999998636,81,5,36
the,384.576,384.677,0.10099999999999909,81,6,36
"internet,",384.777,385.257,0.4800000000000182,81,7,36
we,385.957,386.098,0.14100000000001955,81,8,36
can,386.158,386.338,0.18000000000000682,81,9,36
make,386.418,386.698,0.2799999999999727,81,10,36
every,387.018,387.238,0.22000000000002728,81,11,36
one,387.379,387.479,0.0999999999999659,81,12,36
of,387.519,387.579,0.060000000000002274,81,13,36
those,387.619,387.939,0.3199999999999932,81,14,36
little,388.439,388.72,0.2810000000000059,81,15,36
chocolates,389.1,389.56,0.45999999999997954,81,16,36
in,389.6,389.68,0.07999999999998408,81,17,36
the,389.7,389.78,0.07999999999998408,81,18,36
box,389.82,390.201,0.38100000000002865,81,19,36
"transparent,",390.321,390.941,0.6199999999999477,81,20,36
and,390.961,391.041,0.07999999999998408,81,21,36
you,391.081,391.161,0.07999999999998408,81,22,36
can,391.181,391.301,0.12000000000000455,81,23,36
know,391.321,391.422,0.10099999999999909,81,24,36
what,391.462,391.542,0.07999999999998408,81,25,36
you're,391.582,391.742,0.160000000000025,81,26,36
getting.,391.762,392.062,0.30000000000001137,81,27,36
And,392.262,392.342,0.07999999999998408,82,0,36
then,392.382,392.502,0.12000000000000455,82,1,36
you'd,392.542,392.723,0.18100000000004002,82,2,36
get,392.743,392.883,0.13999999999998636,82,3,36
all,392.983,393.103,0.12000000000000455,82,4,36
like,393.163,393.343,0.18000000000000682,82,5,36
the,393.383,393.483,0.10000000000002274,82,6,36
greatness,393.523,393.923,0.39999999999997726,82,7,36
of,394.044,394.124,0.08000000000004093,82,8,36
the,394.524,394.744,0.22000000000002728,82,9,36
Ben,394.984,395.184,0.20000000000004547,82,10,36
Breakfast,395.244,395.685,0.4409999999999741,82,11,36
and,395.725,395.805,0.07999999999998408,82,12,36
all,395.825,395.945,0.12000000000000455,82,13,36
the,395.985,396.065,0.07999999999998408,82,14,36
goodness,396.085,396.465,0.37999999999999545,82,15,36
of,396.565,396.665,0.10000000000002274,82,16,36
the,396.726,396.806,0.07999999999998408,82,17,36
hotel,396.866,397.186,0.3199999999999932,82,18,36
chain,397.226,397.466,0.2400000000000091,82,19,36
all,397.526,397.646,0.12000000000000455,82,20,36
in,397.686,397.746,0.060000000000002274,82,21,36
one.,397.846,397.986,0.13999999999998636,82,22,36
And,398.287,398.387,0.10000000000002274,83,0,36
so,398.407,398.527,0.12000000000000455,83,1,36
he,398.547,398.607,0.060000000000002274,83,2,36
had,398.647,398.747,0.10000000000002274,83,3,36
figured,398.887,399.147,0.2599999999999909,83,4,36
out,399.187,399.307,0.12000000000000455,83,5,36
that,399.347,399.488,0.14100000000001955,83,6,36
secret.,399.568,399.908,0.34000000000003183,83,7,36
And,400.308,400.388,0.07999999999998408,84,0,36
it,400.428,400.468,0.040000000000020464,84,1,36
was,400.508,400.608,0.10000000000002274,84,2,36
an,400.648,400.688,0.03999999999996362,84,3,36
interesting,400.728,401.109,0.3809999999999718,84,4,36
secret,401.149,401.449,0.30000000000001137,84,5,36
because,401.489,401.789,0.30000000000001137,84,6,36
it,401.829,401.889,0.060000000000002274,84,7,36
"wasn't,",401.949,402.25,0.3009999999999877,84,8,36
it,402.55,402.61,0.060000000000002274,84,9,36
was,402.65,402.73,0.08000000000004093,84,10,36
something,402.77,403.01,0.2400000000000091,84,11,36
that,403.03,403.15,0.12000000000000455,84,12,36
probably,403.19,403.491,0.3009999999999877,84,13,36
everybody,403.631,404.031,0.4000000000000341,84,14,36
in,404.051,404.131,0.07999999999998408,84,15,36
the,404.151,404.231,0.07999999999998408,84,16,36
world,404.591,404.912,0.32099999999996953,84,17,36
knew,404.972,405.152,0.18000000000000682,84,18,36
at,405.232,405.312,0.07999999999998408,84,19,36
one,405.412,405.512,0.10000000000002274,84,20,36
"point,",405.572,405.832,0.2599999999999909,84,21,36
but,405.892,406.012,0.12000000000000455,84,22,36
they,406.032,406.133,0.10099999999999909,84,23,36
had,406.173,406.233,0.060000000000002274,84,24,36
all,406.313,406.453,0.13999999999998636,84,25,36
forgotten.,406.533,406.973,0.4399999999999977,84,26,36
Everybody,407.253,407.594,0.3410000000000082,85,0,36
had,407.634,407.714,0.07999999999998408,85,1,36
forgotten,407.754,408.074,0.3199999999999932,85,2,36
why,408.114,408.254,0.1400000000000432,85,3,36
we,408.294,408.374,0.08000000000004093,85,4,36
had,408.414,408.514,0.10000000000002274,85,5,36
hotels.,408.554,408.955,0.40100000000001046,85,6,36
"And,",410.116,410.256,0.13999999999998636,86,0,36
you,410.296,410.356,0.060000000000002274,86,1,36
"know,",410.376,410.536,0.160000000000025,86,2,36
that,410.556,410.716,0.160000000000025,86,3,36
ended,410.956,411.157,0.20099999999996498,86,4,36
up,411.217,411.297,0.08000000000004093,86,5,36
"being,",411.357,411.657,0.2999999999999545,86,6,36
now,411.737,411.917,0.17999999999994998,86,7,36
I,411.957,411.998,0.04099999999999682,86,8,36
think,412.038,412.198,0.15999999999996817,86,9,36
they,412.218,412.378,0.15999999999996817,86,10,36
rent,412.438,412.618,0.18000000000000682,86,11,36
more,412.678,412.958,0.28000000000002956,86,12,36
"nights,",413.339,414.42,1.0810000000000173,86,13,36
every,415.041,415.201,0.160000000000025,86,14,36
night,415.261,415.401,0.13999999999998636,86,15,36
in,415.441,415.501,0.060000000000002274,86,16,36
New,415.541,415.621,0.07999999999998408,86,17,36
York,415.661,415.841,0.18000000000000682,86,18,36
than,415.881,416.021,0.1400000000000432,86,19,36
Hilton,416.062,416.302,0.2400000000000091,86,20,36
Hotel.,416.342,416.622,0.28000000000002956,86,21,36
You,416.642,417.303,0.6610000000000014,87,0,36
"know,",417.323,417.543,0.22000000000002728,87,1,36
just,417.563,417.683,0.12000000000000455,87,2,36
five,417.743,417.943,0.19999999999998863,87,3,36
years,417.963,418.164,0.20099999999996498,87,4,36
"ago,",418.224,418.424,0.19999999999998863,87,5,36
and,418.464,418.544,0.07999999999998408,87,6,36
it,418.564,418.604,0.03999999999996362,87,7,36
was,418.644,418.724,0.07999999999998408,87,8,36
all,418.784,418.904,0.12000000000000455,87,9,36
based,418.944,419.205,0.26099999999996726,87,10,36
on,419.305,419.385,0.07999999999998408,87,11,36
him,419.445,419.585,0.13999999999998636,87,12,36
believing,419.625,420.045,0.4200000000000159,87,13,36
something,420.386,420.666,0.2799999999999727,87,14,36
that,420.686,420.786,0.10000000000002274,87,15,36
nobody,420.826,421.066,0.23999999999995225,87,16,36
else,421.106,421.247,0.14100000000001955,87,17,36
believed.,421.287,421.587,0.30000000000001137,87,18,36
So,422.488,422.648,0.160000000000025,88,0,36
in,422.708,422.768,0.05999999999994543,88,1,36
that,422.808,422.988,0.18000000000000682,88,2,36
"spirit,",423.068,423.469,0.40100000000001046,88,3,36
what,423.909,424.029,0.12000000000000455,88,4,36
I'd,424.049,424.149,0.10000000000002274,88,5,36
like,424.189,424.35,0.16100000000000136,88,6,36
to,424.39,424.45,0.060000000000002274,88,7,36
give,424.49,424.71,0.21999999999997044,88,8,36
is,425.15,425.271,0.12100000000003774,88,9,36
a,425.551,425.591,0.040000000000020464,88,10,36
few,425.631,425.891,0.26000000000004775,88,11,36
unconventional,426.091,426.872,0.7810000000000059,88,12,36
graduation,427.293,427.893,0.5999999999999659,88,13,36
"thoughts,",427.913,428.213,0.30000000000001137,88,14,36
and,428.834,428.954,0.12000000000000455,88,15,36
I'm,429.295,429.415,0.12000000000000455,88,16,36
titling,429.495,429.895,0.39999999999997726,88,17,36
them,429.935,430.075,0.13999999999998636,88,18,36
Do,431.617,431.737,0.12000000000000455,88,19,36
not,431.797,431.997,0.19999999999998863,88,20,36
follow,432.137,432.458,0.3210000000000264,88,21,36
your,432.498,432.638,0.13999999999998636,88,22,36
"passion,",432.678,433.138,0.45999999999997954,88,23,36
and,433.658,433.738,0.07999999999998408,88,24,36
the,433.778,433.838,0.060000000000002274,88,25,36
world,433.878,434.178,0.30000000000001137,88,26,36
is,434.238,434.339,0.10099999999999909,88,27,36
not,434.439,434.619,0.18000000000000682,88,28,36
going,434.699,434.939,0.2400000000000091,88,29,36
to,434.979,435.059,0.08000000000004093,88,30,36
hell,435.099,435.339,0.2400000000000091,88,31,36
in,435.359,435.399,0.040000000000020464,88,32,36
a,435.419,436.88,1.4610000000000127,88,33,36
hand,436.92,437.1,0.18000000000000682,88,34,36
"basket,",437.14,437.52,0.37999999999999545,88,35,36
and,437.76,437.84,0.07999999999998408,88,36,36
the,437.86,437.92,0.060000000000002274,88,37,36
class,437.96,438.221,0.2610000000000241,88,38,36
of,438.261,438.321,0.060000000000002274,88,39,36
2015,438.361,438.841,0.4800000000000182,88,40,36
is,438.941,439.361,0.4200000000000159,88,41,36
not,439.401,439.541,0.13999999999998636,88,42,36
required,439.581,439.922,0.3410000000000082,88,43,36
to,439.962,440.042,0.07999999999998408,88,44,36
save,440.082,440.282,0.19999999999998863,88,45,36
it.,440.322,440.402,0.07999999999998408,88,46,36
I,444.064,444.144,0.07999999999998408,89,0,36
told,444.164,444.344,0.18000000000000682,89,1,36
you,444.364,444.464,0.10000000000002274,89,2,36
it,444.504,444.544,0.03999999999996362,89,3,36
was,444.584,444.684,0.10000000000002274,89,4,36
gonna,444.704,444.824,0.12000000000000455,89,5,36
be,444.844,444.924,0.07999999999998408,89,6,36
unconventional.,444.944,445.545,0.6009999999999991,89,7,36
So,447.045,447.225,0.18000000000000682,90,0,36
don't,447.406,447.566,0.15999999999996817,90,1,36
follow,447.626,447.846,0.22000000000002728,90,2,36
your,447.886,448.006,0.1199999999999477,90,3,36
passion.,448.026,448.406,0.37999999999999545,90,4,36
Now,449.387,449.467,0.07999999999998408,91,0,36
you're,449.507,449.667,0.15999999999996817,91,1,36
probably,449.687,450.107,0.4200000000000159,91,2,36
"thinking,",450.167,450.527,0.36000000000001364,91,3,36
that's,451.308,451.508,0.19999999999998863,91,4,36
a,451.528,451.548,0.01999999999998181,91,5,36
really,451.608,451.868,0.2599999999999909,91,6,36
dumb,451.908,452.088,0.18000000000000682,91,7,36
"idea,",452.148,452.428,0.2799999999999727,91,8,36
because,453.509,453.849,0.339999999999975,91,9,36
everybody,454.169,454.729,0.5600000000000023,91,10,36
who's,455.09,455.29,0.20000000000004547,91,11,36
"successful,",455.33,455.89,0.5600000000000023,91,12,36
and,456.03,456.11,0.08000000000004093,91,13,36
if,456.15,456.21,0.060000000000002274,91,14,36
you,456.23,456.39,0.15999999999996817,91,15,36
pull,456.891,457.191,0.2999999999999545,91,16,36
a,457.551,457.611,0.060000000000002274,91,17,36
thousand,457.631,457.991,0.36000000000001364,91,18,36
people,458.011,458.231,0.21999999999997044,91,19,36
who,458.251,458.351,0.10000000000002274,91,20,36
are,458.371,458.431,0.060000000000002274,91,21,36
"successful,",458.451,458.912,0.4609999999999559,91,22,36
they'll,458.952,459.152,0.19999999999998863,91,23,36
all,459.232,459.392,0.15999999999996817,91,24,36
say,459.452,459.672,0.22000000000002728,91,25,36
that,460.072,460.192,0.12000000000000455,91,26,36
they,460.212,460.352,0.13999999999998636,91,27,36
love,460.392,460.533,0.14100000000001955,91,28,36
what,460.553,460.653,0.10000000000002274,91,29,36
they,460.673,460.813,0.13999999999998636,91,30,36
do.,460.833,460.993,0.15999999999996817,91,31,36
And,462.033,462.153,0.12000000000000455,92,0,36
so,462.253,462.514,0.2610000000000241,92,1,36
the,462.754,462.894,0.13999999999998636,92,2,36
broad,463.014,463.295,0.2810000000000059,92,3,36
conclusion,463.355,463.815,0.45999999999997954,92,4,36
of,463.835,463.895,0.060000000000002274,92,5,36
the,463.935,464.015,0.07999999999998408,92,6,36
world,464.055,464.316,0.26099999999996726,92,7,36
is,464.416,464.496,0.07999999999998408,92,8,36
that,464.536,464.756,0.21999999999997044,92,9,36
if,464.956,465.036,0.07999999999998408,92,10,36
you,465.076,465.197,0.1209999999999809,92,11,36
do,465.237,465.357,0.12000000000000455,92,12,36
what,465.397,465.537,0.13999999999998636,92,13,36
you,465.577,465.717,0.13999999999998636,92,14,36
"love,",465.757,466.038,0.2810000000000059,92,15,36
then,466.538,466.658,0.12000000000000455,92,16,36
you'll,466.678,466.858,0.18000000000000682,92,17,36
be,466.878,466.979,0.10099999999999909,92,18,36
successful.,467.019,467.559,0.5400000000000205,92,19,36
But,468.46,468.58,0.12000000000000455,93,0,36
we're,468.6,468.801,0.20099999999996498,93,1,36
engineers.,468.861,469.401,0.5400000000000205,93,2,36
And,469.902,470.002,0.10000000000002274,94,0,36
we,470.022,470.122,0.10000000000002274,94,1,36
know,470.162,470.282,0.12000000000000455,94,2,36
that,470.322,470.442,0.12000000000000455,94,3,36
that,470.482,470.623,0.1409999999999627,94,4,36
might,470.663,470.823,0.15999999999996817,94,5,36
be,470.863,470.943,0.07999999999998408,94,6,36
true.,470.983,471.163,0.18000000000000682,94,7,36
But,472.084,472.184,0.10000000000002274,95,0,36
it,472.264,472.325,0.06099999999997863,95,1,36
all,472.405,472.945,0.5400000000000205,95,2,36
might,472.985,473.145,0.15999999999996817,95,3,36
be,473.185,473.286,0.10099999999999909,95,4,36
the,473.306,473.386,0.08000000000004093,95,5,36
case,473.406,473.646,0.2400000000000091,95,6,36
that,473.746,473.886,0.1400000000000432,95,7,36
if,473.946,473.986,0.03999999999996362,95,8,36
you're,474.006,474.207,0.20100000000002183,95,9,36
"successful,",474.247,474.787,0.5399999999999636,95,10,36
you,475.068,475.208,0.1400000000000432,95,11,36
love,475.248,475.388,0.13999999999998636,95,12,36
what,475.408,475.528,0.12000000000000455,95,13,36
you,475.568,475.668,0.10000000000002274,95,14,36
do.,475.688,475.868,0.18000000000000682,95,15,36
You,476.709,476.87,0.16100000000000136,96,0,36
just,476.91,477.07,0.15999999999996817,96,1,36
love,477.13,477.29,0.160000000000025,96,2,36
being,477.33,477.53,0.19999999999998863,96,3,36
successful,477.59,478.051,0.46100000000001273,96,4,36
and,478.091,478.171,0.07999999999998408,96,5,36
everybody,478.211,478.611,0.39999999999997726,96,6,36
loves,478.632,478.812,0.18000000000000682,96,7,36
you.,478.852,478.972,0.12000000000000455,96,8,36
It's,479.012,479.112,0.10000000000002274,97,0,36
awesome.,479.192,479.492,0.30000000000001137,97,1,36
