word,start,end,duration,sentence_idx,word_idx,layer,richness,richness_normalized,pre_gap
yourself,201.508,201.928,0.4199999999999875,41,3,36,2.8968021869659424,0.1834814615360623,0.020000000000010232
sounds,202.328,202.688,0.3599999999999852,41,4,36,7.337455749511719,0.46480439458514217,0.4000000000000057
both,202.808,203.009,0.2009999999999934,41,5,36,6.963385581970215,0.44110641517361454,0.12000000000000455
simple,203.049,203.429,0.3799999999999954,41,6,36,4.66748571395874,0.29565726545753035,0.040000000000020464
and,203.649,203.729,0.0800000000000125,41,7,36,0.045510921627283096,0.0028473250414243747,0.21999999999999886
"trivial,",203.789,204.229,0.4400000000000261,41,8,36,4.850401878356934,0.3072453146367342,0.05999999999997385
but,204.67,204.83,0.160000000000025,41,9,36,0.5240237712860107,0.033161925464901786,0.4409999999999741
in,204.89,204.95,0.0600000000000022,41,10,36,2.8749637603759766,0.1820979601809275,0.05999999999997385
"reality,",204.99,205.55,0.5600000000000023,41,11,36,1.823060154914856,0.1154580830986058,0.040000000000020464
it's,205.951,206.071,0.1200000000000045,41,12,36,0.8533954620361328,0.05402818057804284,0.40099999999998204
extremely,206.131,206.531,0.4000000000000057,41,13,36,4.230082035064697,0.2679470007093868,0.060000000000002274
difficult,206.591,206.991,0.4000000000000057,41,14,36,0.5880493521690369,0.037218054579792256,0.060000000000002274
and,207.031,207.111,0.079999999999984,41,15,36,2.5623950958251953,0.16229620526982183,0.03999999999999204
it's,207.151,207.231,0.079999999999984,41,16,36,2.558494806289673,0.16204911531416116,0.040000000000020464
profound.,207.271,207.732,0.4610000000000127,41,17,36,5.647866249084473,0.35776603475492236,0.03999999999999204
And,208.232,208.312,0.0800000000000125,42,0,36,3.5207451790054574,0.22300930808019712,0.0
here's,208.352,208.552,0.1999999999999886,42,1,36,3.112715244293213,0.19715991983400696,0.03999999999999204
why.,208.612,208.813,0.2009999999999934,42,2,36,2.8180434703826904,0.1784919632920967,0.060000000000002274
As,209.733,209.833,0.0999999999999943,43,0,36,3.5207451790054574,0.22300930808019712,0.0
human,209.873,210.133,0.2600000000000193,43,1,36,8.5651273727417,0.5425794736368359,0.03999999999999204
"beings,",210.173,210.534,0.36099999999999,43,2,36,0.53922039270401,0.034124657200114455,0.03999999999999204
we,211.134,211.294,0.160000000000025,43,3,36,0.40579837560653687,0.02567214617791541,0.5999999999999943
want,211.314,211.474,0.1599999999999966,43,4,36,4.485551834106445,0.28413144566993487,0.01999999999998181
to,211.494,211.554,0.0600000000000022,43,5,36,0.3957161605358124,0.02503342075712357,0.020000000000010232
be,211.594,211.674,0.0800000000000125,43,6,36,1.6624466180801392,0.10528294319333803,0.03999999999999204
liked.,211.735,211.975,0.2399999999999806,43,7,36,2.379481554031372,0.15070832223705186,0.06100000000000705
It's,212.135,212.255,0.1200000000000045,44,0,36,3.5207451790054574,0.22300930808019712,0.0
anthropological.,212.315,213.456,1.1409999999999911,44,1,36,6.032088756561279,0.3821071821163211,0.060000000000002274
If,213.556,213.616,0.0600000000000022,45,0,36,3.5207451790054574,0.22300930808019712,0.0
people,213.656,213.896,0.2399999999999806,45,1,36,6.0553741455078125,0.3835823509903082,0.03999999999999204
didn't,213.916,214.076,0.1599999999999966,45,2,36,2.5885555744171143,0.16395351594803362,0.020000000000010232
like,214.096,214.316,0.2199999999999988,45,3,36,2.644629716873169,0.16750590795559783,0.020000000000010232
you,214.356,214.596,0.2400000000000091,45,4,36,4.826623916625977,0.30573894044161537,0.03999999999999204
in,214.877,214.957,0.079999999999984,45,5,36,4.011620044708252,0.25410706318190684,0.2810000000000059
caveman,215.017,215.457,0.4399999999999977,45,6,36,6.879064559936523,0.4357645354475557,0.060000000000002274
"days,",215.477,215.737,0.2599999999999909,45,7,36,0.5085769891738892,0.03218334562552768,0.020000000000010232
they,215.777,215.897,0.1200000000000045,45,8,36,1.3927593231201172,0.08819779575825401,0.03999999999999204
would,215.917,216.057,0.1399999999999863,45,9,36,2.2176754474639893,0.14045763101702066,0.020000000000010232
just,216.097,216.238,0.1409999999999911,45,10,36,3.945629835128784,0.24992647150774425,0.040000000000020464
eat,216.338,216.478,0.1400000000000147,45,11,36,5.002280235290527,0.3168670660833251,0.09999999999999432
you.,216.498,216.618,0.1200000000000045,45,12,36,0.930571436882019,0.05891740944914618,0.01999999999998181
So,218.412,218.572,0.1599999999999966,46,0,36,3.5207451790054574,0.22300930808019712,0.0
you,218.612,218.752,0.1400000000000147,46,1,36,3.296673536300659,0.2088139895643566,0.03999999999999204
really,218.852,219.172,0.3199999999999932,46,2,36,5.330059051513672,0.3376324098942002,0.09999999999999432
have,219.272,219.452,0.1800000000000068,46,3,36,1.9825220108032227,0.12556026206305695,0.09999999999999432
a,219.492,219.512,0.0200000000000102,46,4,36,2.9168739318847656,0.18475304061162953,0.03999999999999204
natural,219.613,220.013,0.4000000000000057,46,5,36,7.532041549682617,0.4771317349783425,0.10099999999999909
built,220.073,220.293,0.2199999999999988,46,6,36,8.305459976196289,0.5261291037567107,0.060000000000002274
and,220.353,220.413,0.0600000000000022,46,7,36,6.632597923278809,0.4201504560903856,0.060000000000002274
instinct,220.473,220.813,0.339999999999975,46,8,36,5.697367191314697,0.3609020033822332,0.060000000000002274
to,220.833,220.913,0.0800000000000125,46,9,36,4.2255167961120605,0.2676577850806204,0.020000000000010232
want,220.933,221.033,0.0999999999999943,46,10,36,5.447854042053223,0.3450949222857494,0.01999999999998181
to,221.073,221.133,0.0600000000000022,46,11,36,0.12455624341964722,0.007854980211373696,0.040000000000020464
be,221.153,221.233,0.0800000000000125,46,12,36,2.0529487133026123,0.13002191308650335,0.01999999999998181
liked.,221.273,221.553,0.2800000000000011,46,13,36,3.919820547103882,0.24829140934745458,0.03999999999999204
And,221.673,221.753,0.079999999999984,47,0,36,3.5207451790054574,0.22300930808019712,0.0
the,221.773,221.853,0.0800000000000125,47,1,36,2.7460460662841797,0.17393080565896193,0.020000000000010232
easiest,221.913,222.193,0.2800000000000011,47,2,36,7.879352569580078,0.499134477012064,0.060000000000002274
way,222.233,222.354,0.1210000000000093,47,3,36,0.43552467226982117,0.027555357477381876,0.03999999999999204
to,222.374,222.454,0.0800000000000125,47,4,36,0.23122183978557587,0.014612426610297321,0.01999999999998181
be,222.494,222.574,0.0800000000000125,47,5,36,5.417789459228516,0.3431902799843367,0.03999999999999204
liked,222.614,222.894,0.2800000000000011,47,6,36,7.129236698150635,0.4516133646116138,0.03999999999999204
is,223.074,223.154,0.079999999999984,47,7,36,0.9546277523040771,0.06044141782259097,0.18000000000000682
to,223.194,223.294,0.1000000000000227,47,8,36,0.26008114218711853,0.016440712353150436,0.03999999999999204
tell,223.354,223.574,0.2199999999999988,47,9,36,4.279757499694824,0.27109402562666307,0.060000000000002274
people,223.614,223.854,0.2400000000000091,47,10,36,1.1721359491348267,0.07422093091290362,0.03999999999999204
what,223.894,223.994,0.0999999999999943,47,11,36,1.6040430068969727,0.10158297539191216,0.03999999999999204
they,224.034,224.134,0.0999999999999943,47,12,36,1.722233533859253,0.10907054568653865,0.03999999999999204
want,224.174,224.274,0.0999999999999943,47,13,36,0.5784158110618591,0.036607753415391936,0.040000000000020464
to,224.314,224.354,0.0400000000000204,47,14,36,0.12976184487342834,0.008184763890428071,0.03999999999999204
hear.,224.394,224.614,0.2199999999999988,47,15,36,0.39203354716300964,0.024800120955477095,0.03999999999999204
And,225.315,225.395,0.0800000000000125,48,0,36,3.5207451790054574,0.22300930808019712,0.0
you,225.415,225.495,0.0800000000000125,48,1,36,4.013903617858887,0.25425173141317514,0.01999999999998181
know,225.515,225.595,0.0800000000000125,48,2,36,2.169753074645996,0.1374216674386999,0.01999999999998181
what,225.635,225.735,0.1000000000000227,48,3,36,0.7659016251564026,0.04848529765145567,0.03999999999999204
everybody,225.775,226.155,0.3799999999999954,48,4,36,8.725164413452148,0.5527180915350869,0.03999999999999204
wants,226.195,226.395,0.200000000000017,48,5,36,3.030268669128418,0.19193678949552712,0.03999999999999204
to,226.455,226.535,0.079999999999984,48,6,36,0.8783441185951233,0.05560872027562413,0.060000000000002274
hear?,226.595,226.795,0.1999999999999886,48,7,36,1.6995036602020264,0.10763056964809711,0.060000000000002274
What,227.676,227.816,0.1400000000000147,49,0,36,3.5207451790054574,0.22300930808019712,0.0
they,227.856,227.976,0.1200000000000045,49,1,36,4.349366188049316,0.2755038540669521,0.03999999999999204
already,228.016,228.336,0.3200000000000216,49,2,36,7.696396827697754,0.4875439205321302,0.03999999999999204
believe,228.376,228.696,0.3199999999999932,49,3,36,5.420062065124512,0.34333425342142687,0.03999999999999204
to,228.736,228.796,0.0600000000000022,49,4,36,4.031010150909424,0.2553354592888798,0.03999999999999204
be,228.856,228.956,0.0999999999999943,49,5,36,0.03865690901875496,0.002413111720563312,0.060000000000002274
true.,229.016,229.236,0.2199999999999988,49,6,36,1.108802318572998,0.07020863802417711,0.060000000000002274
And,230.096,230.177,0.0809999999999888,50,0,36,3.5207451790054574,0.22300930808019712,0.0
so,230.237,230.357,0.1200000000000045,50,1,36,4.205244064331055,0.26637347314652743,0.060000000000002274
the,230.417,230.517,0.0999999999999943,50,2,36,2.403459072113037,0.15222733866536883,0.060000000000002274
last,230.557,230.817,0.2600000000000193,50,3,36,6.1201701164245605,0.38768728562015853,0.03999999999999204
thing,230.877,231.017,0.1399999999999863,50,4,36,2.5504262447357178,0.1615379582581389,0.060000000000002274
they,231.057,231.157,0.1000000000000227,50,5,36,3.9501655101776123,0.2502138142130739,0.03999999999999204
want,231.217,231.357,0.1399999999999863,50,6,36,3.1337080001831055,0.19848984651631774,0.060000000000002274
to,231.377,231.457,0.079999999999984,50,7,36,0.673897385597229,0.04265667306699281,0.020000000000010232
hear,231.497,231.737,0.2399999999999806,50,8,36,2.0162158012390137,0.12769482082055292,0.040000000000020464
is,231.977,232.057,0.079999999999984,50,9,36,0.3318728804588318,0.02098884070741722,0.2400000000000091
an,232.097,232.157,0.0600000000000022,50,10,36,4.382500648498535,0.2776029783213623,0.040000000000020464
original,232.217,232.617,0.3999999999999772,50,11,36,8.037860870361328,0.5091762466435691,0.060000000000002274
idea,232.717,233.058,0.3409999999999797,50,12,36,3.2610716819763184,0.2065585517240834,0.10000000000002274
that,233.558,233.718,0.1599999999999966,50,13,36,2.253260374069214,0.1427119964575841,0.5
contradicts,234.378,235.018,0.6400000000000148,50,14,36,5.714665412902832,0.3619978750518343,0.6599999999999966
their,235.238,235.398,0.1599999999999966,50,15,36,1.1887543201446533,0.07527373289556989,0.21999999999999886
belief,235.418,235.699,0.2810000000000059,50,16,36,4.551948547363281,0.28833779004135285,0.020000000000010232
system.,235.739,236.119,0.3799999999999954,50,17,36,0.5782865285873413,0.036599563151411434,0.03999999999999204
So,236.879,236.979,0.1000000000000227,51,0,36,3.5207451790054574,0.22300930808019712,0.0
it's,237.019,237.139,0.1200000000000045,51,1,36,2.170278549194336,0.13745495714236616,0.03999999999999204
very,237.199,237.419,0.2199999999999988,51,2,36,4.144867420196533,0.26254851036202986,0.060000000000002274
hard,237.459,237.639,0.1800000000000068,51,3,36,2.634218454360962,0.1668463368214338,0.03999999999999204
to,237.659,237.719,0.0600000000000022,51,4,36,0.34744006395339966,0.021975048178529737,0.01999999999998181
even,237.779,237.939,0.1599999999999966,51,5,36,5.740393161773682,0.3636277715684516,0.060000000000002274
bring,237.979,238.16,0.1809999999999831,51,6,36,6.043083190917969,0.38280369817569737,0.040000000000020464
that,238.18,238.32,0.1399999999999863,51,7,36,2.5395498275756836,0.16084891878828844,0.020000000000010232
kind,238.34,238.5,0.1599999999999966,51,8,36,4.170459747314453,0.26416982768096914,0.020000000000010232
of,238.54,238.58,0.0400000000000204,51,9,36,0.004029133357107639,0.0002193834152830809,0.03999999999999204
stuff,238.62,238.86,0.2400000000000091,51,10,36,3.3359904289245605,0.21130478138036815,0.03999999999999204
up.,238.94,239.04,0.0999999999999943,51,11,36,1.1709470748901367,0.07414561371356981,0.07999999999998408
But,239.92,240.14,0.2199999999999988,52,0,36,3.5207451790054574,0.22300930808019712,0.0
those,240.921,241.141,0.2199999999999988,52,1,36,5.816742420196533,0.36846462655232143,0.7810000000000059
are,241.181,241.301,0.1199999999999761,52,2,36,2.482156991958618,0.15721298533291203,0.040000000000020464
the,241.321,241.401,0.0800000000000125,52,3,36,1.6785383224487305,0.10630237995123173,0.020000000000010232
things.,241.481,241.821,0.3400000000000034,52,4,36,4.328381538391113,0.27417444092816434,0.07999999999998408
Those,241.901,242.081,0.1799999999999784,53,0,36,3.5207451790054574,0.22300930808019712,0.0
are,242.121,242.221,0.0999999999999943,53,1,36,2.712400197982788,0.17179928284994006,0.040000000000020464
the,242.261,242.361,0.0999999999999943,53,2,36,1.1755726337432861,0.07443865071031609,0.03999999999999204
only,242.481,242.681,0.200000000000017,53,3,36,3.8989386558532715,0.24696850612803167,0.12000000000000455
"things,",242.741,243.021,0.2799999999999727,53,4,36,4.29197883605957,0.27186826800866476,0.060000000000002274
things,243.361,243.602,0.2410000000000138,53,5,36,7.173595428466797,0.45442356539469886,0.3400000000000034
that,243.622,243.742,0.1199999999999761,53,6,36,0.7475646734237671,0.0473236206658619,0.020000000000010232
you,243.802,243.962,0.1599999999999966,53,7,36,2.969695806503296,0.18809939593692912,0.060000000000002274
believe.,244.002,244.382,0.3799999999999954,53,8,36,4.455288887023926,0.28221423665643036,0.040000000000020464
that,245.645,245.845,0.1999999999999886,54,0,36,3.5207451790054574,0.22300930808019712,0.0
everybody,245.945,246.326,0.3810000000000002,54,1,36,8.470531463623047,0.5365866623911761,0.09999999999999432
around,246.386,246.646,0.2599999999999909,54,2,36,5.862323760986328,0.3713522817820492,0.060000000000002274
you,246.686,246.806,0.1200000000000045,54,3,36,2.1673338413238525,0.1372684049055323,0.040000000000020464
doesn't,246.887,247.167,0.2800000000000011,54,4,36,2.6869051456451416,0.1701841280532766,0.08099999999998886
"believe,",247.227,247.607,0.3799999999999954,54,5,36,3.757208824157715,0.23798968096377177,0.060000000000002274
when,248.208,248.328,0.1200000000000045,54,6,36,5.500363349914551,0.34842147597697165,0.6009999999999991
you're,248.368,248.568,0.200000000000017,54,7,36,1.2170319557189941,0.07706516905860757,0.03999999999999204
"right,",248.628,248.889,0.2610000000000241,54,8,36,3.752201557159424,0.23767246210878154,0.05999999999997385
that,250.13,250.33,0.200000000000017,54,9,36,1.8131089210510254,0.11482765555937095,1.2409999999999854
create,250.631,250.951,0.3199999999999932,54,10,36,13.610387802124023,0.8622052769108476,0.3009999999999877
real,250.991,251.191,0.1999999999999886,54,11,36,4.957742691040039,0.31404553713429184,0.040000000000020464
value,251.231,251.532,0.3010000000000161,54,12,36,2.584441661834717,0.16369289261012024,0.03999999999999204
in,251.572,251.612,0.039999999999992,54,13,36,2.997156858444214,0.189839100142137,0.03999999999999204
the,251.652,251.732,0.0800000000000125,54,14,36,1.0063396692276,0.0637174554457952,0.03999999999999204
"world,",251.772,251.992,0.2199999999999988,54,15,36,1.7160520553588867,0.10867893854182235,0.03999999999999204
everything,252.353,252.713,0.3599999999999852,54,16,36,7.389593124389648,0.4681073856911923,0.3610000000000184
else,252.793,252.973,0.1800000000000068,54,17,36,2.1579389572143555,0.13667322306661742,0.0800000000000125
people,253.053,253.294,0.2410000000000138,54,18,36,8.851846694946289,0.5607436288784795,0.07999999999998408
already,253.334,253.614,0.2800000000000011,54,19,36,7.9350128173828125,0.5026606480915136,0.03999999999999204
know.,253.634,253.834,0.200000000000017,54,20,36,2.4236912727355957,0.15350908288184686,0.01999999999998181
There's,253.854,254.175,0.3209999999999979,55,0,36,3.5207451790054574,0.22300930808019712,0.0
no,254.215,254.335,0.1200000000000045,55,1,36,1.6094855070114136,0.10192776700282016,0.03999999999999204
value,254.375,254.695,0.3199999999999932,55,2,36,7.245604515075684,0.4589854631346756,0.03999999999999204
created.,254.735,255.136,0.400999999999982,55,3,36,5.483323097229004,0.34734194707477845,0.040000000000020464
It's,255.316,255.456,0.1399999999999863,56,0,36,3.5207451790054574,0.22300930808019712,0.0
just,255.496,255.716,0.2199999999999988,56,1,36,3.80926513671875,0.2412875366345921,0.040000000000020464
business,256.097,256.417,0.3199999999999932,56,2,36,7.46571683883667,0.4729299520817462,0.3809999999999718
as,256.477,256.537,0.0600000000000022,56,3,36,1.699043869972229,0.10760144115738915,0.060000000000002274
usual.,256.637,256.918,0.2810000000000059,56,4,36,0.9960757493972778,0.0630672187203724,0.10000000000002274
So,257.819,257.939,0.1200000000000045,57,0,36,3.5207451790054574,0.22300930808019712,0.0
it's,257.979,258.099,0.1200000000000045,57,1,36,2.170278549194336,0.13745495714236616,0.03999999999996362
so,258.119,258.279,0.1599999999999681,57,2,36,6.48225212097168,0.41062579457808085,0.020000000000038654
important,258.319,258.78,0.4609999999999559,57,3,36,2.7305662631988525,0.17295013388494274,0.040000000000020464
to,259.14,259.26,0.1200000000000045,57,4,36,0.8440549969673157,0.05343644627763151,0.36000000000001364
think,259.3,259.481,0.1809999999999831,57,5,36,5.037644386291504,0.3191074450149979,0.040000000000020464
for,259.521,259.621,0.0999999999999659,57,6,36,6.533670902252197,0.4138832615612408,0.040000000000020464
yourself.,259.661,260.081,0.4200000000000159,57,7,36,0.996999979019165,0.06312577023410297,0.040000000000020464
And,261.069,261.149,0.079999999999984,58,0,36,3.5207451790054574,0.22300930808019712,0.0
I,261.189,261.269,0.079999999999984,58,1,36,2.585564613342285,0.16376403349227453,0.040000000000020464
see,261.309,261.449,0.1399999999999863,58,2,36,5.531487464904785,0.35039324143768236,0.040000000000020464
this,261.469,261.649,0.1800000000000068,58,3,36,3.584583044052124,0.227053545078551,0.01999999999998181
in,261.669,261.749,0.0800000000000409,58,4,36,3.3609461784362793,0.21288577042853207,0.01999999999998181
my,261.809,261.929,0.1199999999999477,58,5,36,2.2386584281921387,0.14178693842625958,0.060000000000002274
business,261.969,262.289,0.3199999999999932,58,6,36,5.207881927490234,0.3298922819158154,0.040000000000020464
every,262.349,262.51,0.1610000000000013,58,7,36,3.7051732540130615,0.23469313936020142,0.060000000000002274
day.,262.55,262.71,0.1599999999999681,58,8,36,0.5823214650154114,0.03685518321603105,0.040000000000020464
So,262.77,262.91,0.1400000000000432,59,0,36,3.5207451790054574,0.22300930808019712,0.0
my,262.95,263.07,0.1200000000000045,59,1,36,5.322214126586914,0.3371354205977237,0.03999999999996362
business,263.11,263.45,0.339999999999975,59,2,36,7.059744834899902,0.4472109372397442,0.040000000000020464
is,263.51,263.61,0.1000000000000227,59,3,36,1.6666545867919922,0.10554952514654012,0.060000000000002274
a,263.69,263.79,0.1000000000000227,59,4,36,3.7812321186065674,0.23951159740257147,0.07999999999998408
fun,263.87,264.07,0.1999999999999886,59,5,36,6.8209075927734375,0.4320801929630277,0.07999999999998408
people,264.11,264.39,0.2799999999999727,59,6,36,9.114508628845215,0.5773837077776827,0.040000000000020464
who,264.41,264.47,0.0600000000000022,59,7,36,4.378077030181885,0.27732273460002677,0.020000000000038654
have,264.51,264.63,0.1200000000000045,59,8,36,2.9109134674072266,0.18437543508002513,0.03999999999996362
companies.,264.69,265.07,0.3799999999999954,59,9,36,6.677709102630615,0.4230083257957804,0.060000000000002274
So,265.11,265.21,0.0999999999999659,60,0,36,3.5207451790054574,0.22300930808019712,0.0
if,265.23,265.27,0.0399999999999636,60,1,36,3.9178354740142822,0.24816565160120907,0.020000000000038654
you,265.29,265.471,0.1809999999999831,60,2,36,0.8860616087913513,0.05609763636583489,0.020000000000038654
like,266.131,266.271,0.1400000000000432,60,3,36,4.4570417404174805,0.2823252828911646,0.6599999999999682
some,266.311,266.431,0.1200000000000045,60,4,36,6.051095008850098,0.38331126042705876,0.03999999999996362
of,266.451,266.511,0.0600000000000022,60,5,36,1.1923720836639404,0.07550292434903251,0.020000000000038654
you,266.551,266.731,0.1800000000000068,60,6,36,7.414719581604004,0.4696991893617814,0.03999999999996362
probably,266.751,267.691,0.9399999999999976,60,7,36,5.739803314208984,0.36359040372504403,0.01999999999998181
have,267.731,267.851,0.1200000000000045,60,8,36,2.61942458152771,0.1659091198919916,0.040000000000020464
company,267.891,268.211,0.3199999999999932,60,9,36,10.31096076965332,0.6531809796801601,0.040000000000020464
ideas,268.251,268.532,0.2810000000000059,60,10,36,8.810392379760742,0.5581174277188347,0.03999999999996362
and,268.592,268.652,0.0600000000000022,60,11,36,2.8598361015319824,0.1811395973417155,0.060000000000002274
you,268.672,268.772,0.0999999999999659,60,12,36,1.8254567384719849,0.1156099107307533,0.020000000000038654
might,268.792,268.952,0.160000000000025,60,13,36,4.012393951416016,0.2541560914841304,0.01999999999998181
come,268.992,269.132,0.1399999999999863,60,14,36,5.724387168884277,0.36261376477810237,0.040000000000020464
to,269.172,269.252,0.079999999999984,60,15,36,2.8183014392852783,0.17850830605950455,0.040000000000020464
me,269.292,269.372,0.0800000000000409,60,16,36,2.481619358062744,0.15717892531396133,0.03999999999996362
and,269.412,269.492,0.0800000000000409,60,17,36,1.2174134254455566,0.07708933581263025,0.03999999999996362
say,269.512,269.632,0.1200000000000045,60,18,36,0.7588562965393066,0.048038964137043935,0.01999999999998181
I've,269.652,269.772,0.1200000000000045,60,19,36,3.2227015495300293,0.2041277387707119,0.01999999999998181
got,269.812,269.952,0.1399999999999863,60,20,36,0.30447277426719666,0.01925299751877001,0.040000000000020464
an,269.972,270.032,0.0600000000000022,60,21,36,2.686091899871826,0.17013260755454448,0.01999999999998181
idea.,270.092,270.432,0.3400000000000318,60,22,36,1.2060859203338623,0.07637171915614795,0.060000000000002274
And,271.352,271.473,0.1210000000000377,61,0,36,3.5207451790054574,0.22300930808019712,0.0
the,271.673,271.773,0.1000000000000227,61,1,36,2.7460460662841797,0.17393080565896193,0.19999999999998863
biggest,271.793,272.093,0.3000000000000113,61,2,36,5.577019691467285,0.3532777851978297,0.01999999999998181
thing,272.153,272.433,0.2799999999999727,61,3,36,3.272190809249878,0.20726296729118082,0.060000000000002274
that,272.733,272.873,0.1399999999999863,61,4,36,2.0702314376831055,0.13111680298172224,0.30000000000001137
I'll,272.893,273.033,0.1400000000000432,61,5,36,3.331033945083618,0.2109907797245072,0.01999999999998181
look,273.073,273.253,0.1800000000000068,61,6,36,5.822784423828125,0.36884739772759817,0.03999999999996362
for,273.333,273.613,0.2799999999999727,61,7,36,1.4733186960220337,0.09330136863331728,0.08000000000004093
when,273.813,273.933,0.1200000000000045,61,8,36,3.29557204246521,0.2087442080621161,0.19999999999998863
you,273.953,274.073,0.1200000000000045,61,9,36,3.326796770095825,0.21072234750420024,0.01999999999998181
come,274.113,274.233,0.1200000000000045,61,10,36,2.5287094116210938,0.16016216005584885,0.040000000000020464
to,274.273,274.354,0.0809999999999604,61,11,36,1.1810885667800903,0.07478809442137345,0.040000000000020464
me,274.374,274.474,0.0999999999999659,61,12,36,2.163428783416748,0.13702101286544635,0.020000000000038654
with,274.514,274.654,0.1399999999999863,61,13,36,3.063077211380005,0.1940152662794692,0.040000000000020464
an,274.674,274.714,0.0400000000000204,61,14,36,2.035818576812744,0.12893668989289353,0.01999999999998181
idea,274.794,275.154,0.3600000000000136,61,15,36,2.104065418243408,0.13326024302132156,0.07999999999998408
"is,",275.214,275.334,0.1200000000000045,61,16,36,1.5863685607910156,0.10046326926115623,0.060000000000002274
have,276.554,276.654,0.1000000000000227,61,17,36,5.174734115600586,0.3277923118250144,1.2199999999999704
you,276.694,276.814,0.1200000000000045,61,18,36,0.2708449363708496,0.017122616966481246,0.040000000000020464
thought,276.834,277.034,0.1999999999999886,61,19,36,1.2733204364776611,0.0806311397610883,0.01999999999998181
for,277.054,277.174,0.1200000000000045,61,20,36,7.900137424468994,0.5004512328134324,0.01999999999998181
"yourself,",277.194,277.595,0.4010000000000104,61,21,36,2.5594024658203125,0.16210661708451388,0.020000000000038654
is,277.655,277.735,0.0800000000000409,61,22,36,5.392003059387207,0.34155666782928845,0.05999999999994543
it,277.795,277.835,0.0399999999999636,61,23,36,1.160775065422058,0.07350119966544434,0.060000000000002274
something,277.875,278.155,0.2799999999999727,61,24,36,1.9715906381607056,0.12486774107020508,0.040000000000020464
that,278.175,278.295,0.1200000000000045,61,25,36,0.43506214022636414,0.027526055288129375,0.020000000000038654
you,278.355,278.475,0.1200000000000045,61,26,36,1.9095466136932373,0.1209371469142965,0.060000000000002274
know,278.515,278.735,0.2200000000000272,61,27,36,4.617140293121338,0.29246779767850173,0.03999999999996362
that,278.815,278.935,0.1200000000000045,61,28,36,2.0879828929901123,0.13224138777594652,0.07999999999998408
nobody,278.975,279.235,0.2599999999999909,61,29,36,7.042583465576172,0.44612373539314876,0.040000000000020464
else,279.295,279.455,0.1599999999999681,61,30,36,0.43481436371803284,0.02751035822618058,0.060000000000002274
knows,279.515,279.835,0.3199999999999932,61,31,36,3.3387203216552734,0.211477724713843,0.060000000000002274
or,280.135,280.195,0.0600000000000022,61,32,36,3.025851249694824,0.19165693848394444,0.30000000000001137
is,280.255,280.316,0.0609999999999786,61,33,36,1.9043962955474854,0.12061086552654775,0.060000000000002274
it,280.376,280.436,0.0600000000000022,61,34,36,0.7864999771118164,0.04979023817574016,0.060000000000002274
something,280.476,280.716,0.2400000000000091,61,35,36,0.2210797667503357,0.01396990908595434,0.040000000000020464
that,280.756,280.856,0.1000000000000227,61,36,36,0.11261200904846191,0.007098292710536291,0.03999999999996362
everybody,280.896,281.276,0.3799999999999954,61,37,36,4.447500228881836,0.28172081195617227,0.040000000000020464
knows?,281.316,281.536,0.2200000000000272,61,38,36,1.4746702909469604,0.0933869944636639,0.03999999999996362
And,284.283,284.343,0.0600000000000022,62,0,36,3.5207451790054574,0.22300930808019712,0.0
I'll,284.363,284.483,0.1200000000000045,62,1,36,2.990074872970581,0.1893904443537059,0.01999999999998181
give,284.523,284.603,0.079999999999984,62,2,36,3.6023941040039062,0.22818190592809132,0.040000000000020464
you,284.623,284.723,0.1000000000000227,62,3,36,0.39917320013046265,0.02525243007742647,0.01999999999998181
an,284.743,284.803,0.0600000000000022,62,4,36,2.341275453567505,0.14828790098791006,0.01999999999998181
example.,284.843,285.283,0.4399999999999977,62,5,36,0.7026254534721375,0.044476644880053824,0.040000000000020464
So,285.443,285.583,0.1400000000000432,63,0,36,3.5207451790054574,0.22300930808019712,0.0
for,285.603,285.723,0.1200000000000045,63,1,36,5.812222480773926,0.36817828072559516,0.01999999999998181
"example,",285.843,286.163,0.3199999999999932,63,2,36,1.4066482782363892,0.08907768461588798,0.12000000000000455
if,286.183,286.243,0.0600000000000022,63,3,36,1.6115509271621704,0.10205861487163172,0.01999999999998181
you,286.283,286.383,0.0999999999999659,63,4,36,0.8622826933860779,0.05459120175383097,0.040000000000020464
came,286.423,286.664,0.2409999999999854,63,5,36,7.34481143951416,0.4652703900195846,0.040000000000020464
to,286.844,286.924,0.079999999999984,63,6,36,1.2766660451889038,0.08084308974597784,0.18000000000000682
me,286.964,287.124,0.160000000000025,63,7,36,2.4181132316589355,0.15315570452115018,0.040000000000020464
and,287.184,287.264,0.079999999999984,63,8,36,1.1155067682266235,0.07063337627823639,0.060000000000002274
"said,",287.304,287.544,0.2400000000000091,63,9,36,0.6217175126075745,0.03935098963350232,0.03999999999996362
"hey,",287.904,288.184,0.2800000000000295,63,10,36,2.9253342151641846,0.18528901390318883,0.36000000000001364
I've,288.944,289.084,0.1399999999999863,63,11,36,1.6338940858840942,0.10347409186318277,0.7599999999999909
got,289.124,289.264,0.1399999999999863,63,12,36,0.5897849798202515,0.037328009534540144,0.040000000000020464
an,289.284,289.324,0.0400000000000204,63,13,36,2.5168371200561523,0.1594100302537779,0.01999999999998181
idea,289.404,289.744,0.3400000000000318,63,14,36,0.5043146014213562,0.03191331613382205,0.07999999999998408
